Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence,Case,Condition,Source,Has_Representation_Evidence
ODD-only,Llama-3.3-70B,run_26.md,2,15,2. Fishing Resource Competition Tension,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_26.md,3,26,3. Ecological Threshold Tension,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_26.md,4,37,4. Budget and Investment Tension,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_26.md,5,48,5. Memory Capacity and Water Prediction Tension,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_27.md,1,4,1. Upstream-Downstream Water Withdrawal,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_27.md,2,15,2. Fishing Resource Competition,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_27.md,3,37,4. Water Conservation vs. Yield Maximization,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_28.md,1,3,Upstream-Downstream Irrigation Dilemma,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_28.md,2,16,Fishing and Irrigation Trade-off,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_28.md,3,29,Ecological Threshold and Water Extraction,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_29.md,1,4,1. Upstream-Downstream Water Withdrawal,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_29.md,2,15,2. Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_29.md,3,26,3. Ecological Threshold Management,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_29.md,4,37,4. Water Demand and Budget Management,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_29.md,5,48,5. Spatial Asymmetry and Water Flow,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,1,3,Upstream-Downstream Water Withdrawal,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,2,16,Fishing Resource Management,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,3,29,Irrigation Investment,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Llama-3.3-70B,run_30.md,4,42,Ecological Threshold Management,AS2: Fish extraction common pool resource game,FP-duplicate,duplicate generated AS for AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,1,5,Efficient Irrigation vs. Risk Aversion,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,2,23,Over-Exploitation vs. Sustainable Use,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,3,42,Local Benefits vs. Downstream Consequences,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_01.md,4,59,Short-term Gains vs. Long-term Stability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,1,7,Upstream vs Downstream Farmers' Irrigation Decisions,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,2,27,Risk Takers vs Risk Aversers in Irrigation Decisions,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_02.md,3,45,Fishing vs Irrigation Decisions,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,1,7,Risk vs. Reward for Upstream vs. Downstream Farmers,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,2,29,Budget Constraints and Water Availability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,3,47,Water Stress and Yield Impacts,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,4,65,Fish Population Sustainability,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_03.md,5,83,Memory and Past Experiences,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,1,5,Spatial Asymmetry vs. Ecological Thresholds,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,2,26,Risk Tolerance vs. Economic Stability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_04.md,3,47,Short-Term Gain vs. Long-Term Sustainability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_05.md,1,7,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_05.md,2,27,Risk Aversion vs. Risk Taking,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_05.md,3,47,Short-Term Benefits vs. Long-Term Sustainability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_06.md,1,5,Risk vs. Reward (Upstream vs. Downstream),AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_06.md,2,31,Water Allocation vs. Fish Population (Ecological Thresholds),,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_06.md,3,53,Budget Constraints (Spatial Asymmetry),,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_06.md,4,75,Water Stress vs. Yield (Spatial Asymmetry),AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_07.md,1,7,Balancing Water Allocation and Income,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_07.md,2,29,Fishing vs. Agricultural Water Use,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_07.md,3,51,Spatial Asymmetry and Water Stress,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_08.md,1,7,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_08.md,2,28,Economic Risk vs. Ecological Stability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_08.md,3,48,Short-term Gain vs. Long-term Sustainability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_09.md,1,7,Upstream-Downstream Farmer Cooperation/Tension,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_09.md,2,29,Risk Tolerance vs. Prudent Allocation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_09.md,3,54,Fishing vs. Irrigation,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_10.md,1,5,Spatial Asymmetry - Upstream vs Downstream,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_10.md,2,23,Ecological Thresholds - Tipping Points,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_10.md,3,41,Economic Threshold - Critical Income Level,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_11.md,1,7,Spatial Asymmetry - Upstream vs Downstream,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_11.md,2,43,Budget Constraints and Water Usage,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_12.md,1,5,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_12.md,2,32,Yield Maximization vs. Risk Aversion,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_12.md,3,58,Immediate Benefits vs. Long-term Sustainability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_13.md,1,7,Spatial Asymmetry vs. Ecological Thresholds,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_13.md,2,27,Ecological Thresholds vs. Economic Incentives,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_13.md,3,47,Spatial Asymmetry vs. Economic Incentives,AS1: Upstream and downstream withdrawal decisions,FP-duplicate,duplicate generated AS for AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_14.md,1,5,Spatial Asymmetry in Water Allocation,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_14.md,2,24,Ecological Thresholds in Fish Population,AS2: Fish extraction common pool resource game,TP,generated AS matches AS2: Fish extraction common pool resource game,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_15.md,1,7,Balancing Water Allocation and Fish Harvesting under Ecological and Economic Constraints,AS1: Upstream and downstream withdrawal decisions,TP,generated AS matches AS1: Upstream and downstream withdrawal decisions,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_16.md,1,5,Risk-Taking vs. Prudent Behavior,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_16.md,2,21,Over-Exploitation vs. Sustainable Use,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_16.md,3,36,Local vs. Global Optima,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_16.md,4,51,Short-Term Gain vs. Long-Term Sustainability,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
ODD-only,Qwen2.5-7B,run_16.md,5,66,Water Allocation vs. Fish Population,,FP-wrong,generated AS is not one of the two confirmed correct ASs,1.0,Water-use,ODD-only,ODD_water/Batch_30Runs_ODDOnly/Water_evaluation_as_level_ODD-only.csv,
